Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
6,Tim Wilder,Sneak and Show,,Lost,0,2,0,Thomas Dowd,Tin Fins,
6,Shawn Yu,Miracles,,ID,0,0,1,Jeff St.clair,MUD,12-Post
Q,Jack Bjorge,Merfolk,,Won,2,1,0,Jeff St.clair,MUD,12-Post
Q,Ben Broadstone,Grixis Delver,,Won,2,0,0,Steven Shaw,Infect,
Q,Jeremy Edwards,Enchantress,GW,Lost,0,2,0,Greg Mitchell,Tin Fins,
Q,Greg Mitchell,Tin Fins,,Won,2,0,0,Jeremy Edwards,Enchantress,GW
Q,Steven Shaw,Infect,,Lost,0,2,0,Ben Broadstone,Grixis Delver,
Q,Jordan Short,Esper Deathblade,,Lost,1,2,0,Shawn Yu,Miracles,
Q,Jeff St.clair,MUD,12-Post,Lost,1,2,0,Jack Bjorge,Merfolk,
Q,Shawn Yu,Miracles,,Won,2,1,0,Jordan Short,Esper Deathblade,
S,Jack Bjorge,Merfolk,,Lost,0,2,0,Shawn Yu,Miracles,
S,Ben Broadstone,Grixis Delver,,Won,2,1,0,Greg Mitchell,Tin Fins,
S,Greg Mitchell,Tin Fins,,Lost,1,2,0,Ben Broadstone,Grixis Delver,
S,Shawn Yu,Miracles,,Won,2,0,0,Jack Bjorge,Merfolk,
F,Ben Broadstone,Grixis Delver,,Lost,0,2,0,Shawn Yu,Miracles,
F,Shawn Yu,Miracles,,Won,2,0,0,Ben Broadstone,Grixis Delver,
